Chromosome,Start,End,Name
chr5,67288717,67289417,NegativeControl-AR_motif_9896
chr5,161628651,161629351,NegativeControl-AR_motif_10943
chr5,69470992,69471692,NegativeControl-AR_motif_9920
chr5,12389771,12390471,NegativeControl-AR_motif_9352
chr5,155442084,155442784,NegativeControl-AR_motif_10871
chr5,66553146,66553846,NegativeControl-AR_motif_9885
chr5,154252578,154253278,NegativeControl-AR_motif_10856
chr5,136256815,136257515,NegativeControl-AR_motif_10608
chr5,7465320,7466020,NegativeControl-AR_motif_9303
chr5,160498226,160498926,NegativeControl-AR_motif_10932
chr5,63217057,63217757,NegativeControl-AR_motif_9851
chr5,7737676,7738376,NegativeControl-AR_motif_9306
chr5,1832405,1833105,NegativeControl-AR_motif_9224
chr5,146814548,146815248,NegativeControl-AR_motif_10745
chr5,117825225,117825925,NegativeControl-AR_motif_10415
chr5,37311689,37312389,NegativeControl-AR_motif_9602
chr5,73584239,73584939,NegativeControl-AR_motif_9985
chr5,153214326,153215026,NegativeControl-AR_motif_10841
chr5,66647053,66647753,NegativeControl-AR_motif_9887
chr5,76477596,76478296,NegativeControl-AR_motif_10017
chr5,102153700,102154400,NegativeControl-AR_motif_10280
chr5,125379161,125379861,NegativeControl-AR_motif_10488
chr5,63787583,63788283,NegativeControl-AR_motif_9856
chr5,40843013,40843713,NegativeControl-AR_motif_9636
chr5,134351731,134352431,NegativeControl-AR_motif_10583
chr5,1222610,1223310,NegativeControl-AR_motif_9208
chr5,2165483,2166183,NegativeControl-AR_motif_9234
chr5,6454269,6454969,NegativeControl-AR_motif_9283
chr5,31864706,31865406,NegativeControl-AR_motif_9540
chr5,179975831,179976531,NegativeControl-AR_motif_11147
chr5,152011900,152012600,NegativeControl-AR_motif_10825
chr5,58180664,58181364,NegativeControl-AR_motif_9797
chr5,143504351,143505051,NegativeControl-AR_motif_10713
chr5,174039720,174040420,NegativeControl-AR_motif_11074
chr5,136311796,136312496,NegativeControl-AR_motif_10609
chr5,76595554,76596254,NegativeControl-AR_motif_10019
chr5,63883072,63883772,NegativeControl-AR_motif_9859
chr5,75442555,75443255,NegativeControl-AR_motif_10000
chr5,124930510,124931210,NegativeControl-AR_motif_10480
chr5,17762330,17763030,NegativeControl-AR_motif_9416
chr5,155117650,155118350,NegativeControl-AR_motif_10865
chr5,38697823,38698523,NegativeControl-AR_motif_9614
chr5,22739678,22740378,NegativeControl-AR_motif_9458
chr5,139559524,139560224,NegativeControl-AR_motif_10653
chr5,127943161,127943861,NegativeControl-AR_motif_10511
chr5,76426743,76427443,NegativeControl-AR_motif_10015
chr5,131286798,131287498,NegativeControl-AR_motif_10546
chr5,22800199,22800899,NegativeControl-AR_motif_9459
chr5,14779727,14780427,NegativeControl-AR_motif_9389
chr5,159961600,159962300,NegativeControl-AR_motif_10925
chr5,102325215,102325915,NegativeControl-AR_motif_10282
chr5,33844983,33845683,NegativeControl-AR_motif_9563
chr5,95296323,95297023,NegativeControl-AR_motif_10202
chr5,175659949,175660649,NegativeControl-AR_motif_11092
chr5,104970516,104971216,NegativeControl-AR_motif_10302
chr5,35211095,35211795,NegativeControl-AR_motif_9580
chr5,178259965,178260665,NegativeControl-AR_motif_11128
chr5,119877734,119878434,NegativeControl-AR_motif_10431
chr5,111192675,111193375,NegativeControl-AR_motif_10353
chr5,167565354,167566054,NegativeControl-AR_motif_10993
chr5,111184658,111185358,NegativeControl-AR_motif_10352
chr5,9657440,9658140,NegativeControl-AR_motif_9319
chr5,6519437,6520137,NegativeControl-AR_motif_9284
chr5,143126314,143127014,NegativeControl-AR_motif_10708
chr5,91624796,91625496,NegativeControl-AR_motif_10171
chr5,76469420,76470120,NegativeControl-AR_motif_10016
chr5,9720730,9721430,NegativeControl-AR_motif_9320
chr5,72548108,72548808,NegativeControl-AR_motif_9965
chr5,57130844,57131544,LNcaP_pos_25-PositiveControl
chr5,37847774,37848474,LNcaP_pos_38-PositiveControl
chr5,152191395,152192095,LNcaP_pos_71-PositiveControl
chr5,56365183,56365883,LNcaP_pos_77-PositiveControl
chr5,27471959,27472659,LNcaP_pos_99-PositiveControl
chr5,173755604,173756304,LNcaP_pos_137-PositiveControl
chr5,133968106,133968806,LNcaP_pos_149-PositiveControl
chr5,163546632,163547332,LNcaP_pos_152-PositiveControl
chr5,138567724,138568424,LNcaP_pos_170-PositiveControl
chr5,18745962,18746662,LNcaP_pos_190-PositiveControl
chr5,52856254,52856954,LNcaP_pos_206-PositiveControl
chr5,18792234,18792934,LNcaP_pos_219-PositiveControl
chr5,179245689,179246389,LNcaP_pos_234-PositiveControl
chr5,153320415,153321115,LNcaP_pos_263-PositiveControl
chr5,162864620,162865320,LNcaP_pos_264-PositiveControl
chr5,84616232,84616932,LNcaP_pos_303-PositiveControl
chr5,41122450,41123150,LNcaP_pos_315-PositiveControl
chr5,143712912,143713612,LNcaP_pos_334-PositiveControl
chr5,36442178,36442878,LNcaP_pos_341-PositiveControl
chr5,158729082,158729782,LNcaP_pos_357-PositiveControl
chr5,154257447,154258147,LNcaP_pos_378-PositiveControl
chr5,123981980,123982680,LNcaP_pos_403-PositiveControl
chr5,113010708,113011408,LNcaP_pos_440-PositiveControl
chr5,5704910,5705610,LNcaP_pos_464-PositiveControl
chr5,34915466,34916166,LNcaP_pos_468-PositiveControl
chr6,1679732,1680432,peakno_652-ARBS
chr6,1832804,1833504,peakno_737-ARBS
chr6,3310776,3311476,peakno_743-ARBS
chr6,3494699,3495399,peakno_744-ARBS
chr6,3669938,3670638,peakno_746-ARBS
chr6,3825918,3826618,peakno_747-ARBS
chr6,3913485,3914185,overlapped_read_287-ARBS
chr6,4130620,4131320,peakno_748-ARBS
chr6,4235413,4236113,overlapped_read_288-ARBS
chr6,4320930,4321630,peakno_750-ARBS
chr6,4738644,4739344,peakno_751-ARBS
chr6,5167576,5168276,peakno_1016-ARBS
chr6,6748950,6749650,peakno_1021-ARBS
chr6,7236710,7237410,peakno_1022-ARBS
chr6,7557994,7558694,peakno_1930-ARBS
chr6,7685581,7686281,peakno_1913-ARBS
chr6,7687998,7688698,peakno_1024-ARBS
chr6,7981838,7982538,peakno_1030-ARBS
chr6,8057893,8058593,peakno_1031-ARBS
chr6,8559106,8559806,overlapped_read_289-ARBS
chr6,9399962,9400662,peakno_1033-ARBS
chr6,9463409,9464109,peakno_1034-ARBS
chr6,10310886,10311586,overlapped_read_290-ARBS
chr6,10511198,10511898,peakno_1037-ARBS
chr6,10613147,10613847,peakno_1043-ARBS
chr6,11288104,11288804,overlapped_read_291-ARBS
chr6,11318808,11319508,peakno_847-ARBS
chr6,11365103,11365803,onlynormal_read_126-ARBS
chr6,11735329,11736029,peakno_1054-ARBS
chr6,12337926,12338626,peakno_1057-ARBS
chr6,12354530,12355230,onlynormal_read_127-ARBS
chr6,12492512,12493212,peakno_1058-ARBS
chr6,14093042,14093742,overlapped_read_293-ARBS
chr6,14598445,14599145,overlapped_read_294-ARBS
chr6,14758606,14759306,peakno_1441-ARBS
chr6,14792015,14792715,peakno_876-ARBS
chr6,14889632,14890332,peakno_1442-ARBS
chr6,15453712,15454412,overlapped_read_295-ARBS
chr6,16768176,16768876,peakno_1467-ARBS
chr6,16849616,16850316,onlynormal_read_130-ARBS
chr6,17159376,17160076,peakno_1468-ARBS
chr6,17202680,17203380,peakno_1475-ARBS
chr6,19779383,19780083,peakno_1502-ARBS
chr6,19892374,19893074,peakno_1503-ARBS
chr6,21325290,21325990,peakno_362-ARBS
chr6,21462476,21463176,peakno_365-ARBS
chr6,21513942,21514642,peakno_889-ARBS
chr6,21557088,21557788,peakno_366-ARBS
chr6,21829196,21829896,onlynormal_read_136-ARBS
chr6,22521022,22521722,overlapped_read_318-ARBS
chr6,22599340,22600040,peakno_370-ARBS
chr6,22699538,22700238,peakno_371-ARBS
chr6,22764583,22765283,peakno_372-ARBS
chr6,22821768,22822468,overlapped_read_319-ARBS
chr6,22940116,22940816,peakno_1950-ARBS
chr6,23404108,23404808,peakno_376-ARBS
chr6,23692357,23693057,peakno_377-ARBS
chr6,24734250,24734950,overlapped_read_322-ARBS
chr6,24961092,24961792,overlapped_read_323-ARBS
chr6,25226260,25226960,peakno_384-ARBS
chr6,25447353,25448053,overlapped_read_324-ARBS
chr6,25804901,25805601,peakno_388-ARBS
chr6,27074138,27074838,peakno_389-ARBS
chr6,28348742,28349442,peakno_390-ARBS
chr6,28426097,28426797,peakno_391-ARBS
chr6,29777984,29778684,peakno_395-ARBS
chr6,29887926,29888626,peakno_396-ARBS
chr6,32932606,32933306,peakno_657-ARBS
chr6,33681426,33682126,peakno_659-ARBS
chr6,33689189,33689889,peakno_660-ARBS
chr6,33699506,33700206,peakno_661-ARBS
chr6,33795880,33796580,peakno_662-ARBS
chr6,34192150,34192850,peakno_664-ARBS
chr6,34563260,34563960,peakno_667-ARBS
chr6,35558343,35559043,peakno_672-ARBS
chr6,35569450,35570150,overlapped_read_327-ARBS
chr6,35607740,35608440,peakno_673-ARBS
chr6,35690057,35690757,overlapped_read_328-ARBS
chr6,35695604,35696304,overlapped_read_329-ARBS
chr6,35699514,35700214,peakno_674-ARBS
chr6,36316956,36317656,overlapped_read_330-ARBS
chr6,36423020,36423720,peakno_679-ARBS
chr6,36646974,36647674,peakno_680-ARBS
chr6,37077826,37078526,peakno_681-ARBS
chr6,37230218,37230918,peakno_688-ARBS
chr6,38828802,38829502,peakno_693-ARBS
chr6,40364201,40364901,peakno_696-ARBS
chr6,41695928,41696628,peakno_3072-ARBS
chr6,41827000,41827700,peakno_3074-ARBS
chr6,42013274,42013974,peakno_3075-ARBS
chr6,42891146,42891846,overlapped_read_336-ARBS
chr6,43667245,43667945,peakno_3079-ARBS
chr6,43709356,43710056,peakno_3080-ARBS
chr6,44526345,44527045,peakno_3086-ARBS
chr6,44530943,44531643,peakno_3087-ARBS
chr6,45795616,45796316,overlapped_read_353-ARBS
chr6,45991948,45992648,peakno_3095-ARBS
chr6,46029742,46030442,peakno_3096-ARBS
chr6,46104657,46105357,peakno_3097-ARBS
chr6,46185188,46185888,onlynormal_read_143-ARBS
chr6,46789208,46789908,peakno_3101-ARBS
chr6,47451694,47452394,peakno_1783-ARBS
chr6,48240446,48241146,peakno_3109-ARBS
chr6,49476838,49477538,peakno_872-ARBS
chr6,49632356,49633056,peakno_3115-ARBS
chr6,49874260,49874960,peakno_1789-ARBS
chr6,51217076,51217776,peakno_1-ARBS
chr6,51567524,51568224,peakno_3-ARBS
chr6,51602238,51602938,peakno_4-ARBS
chr6,51877722,51878422,peakno_5-ARBS
chr6,52590372,52591072,peakno_8-ARBS
chr6,52610461,52611161,peakno_9-ARBS
chr6,53005074,53005774,overlapped_read_354-ARBS
chr6,53298308,53299008,peakno_13-ARBS
chr6,53560174,53560874,peakno_14-ARBS
chr6,53569298,53569998,peakno_20-ARBS
chr6,55409180,55409880,peakno_882-ARBS
chr6,56379048,56379748,peakno_28-ARBS
chr6,56386060,56386760,peakno_834-ARBS
chr6,56992360,56993060,peakno_34-ARBS
chr6,57243354,57244054,peakno_35-ARBS
chr6,64202268,64202968,peakno_40-ARBS
chr6,64516118,64516818,peakno_41-ARBS
chr6,68001848,68002548,peakno_48-ARBS
chr6,68060522,68061222,overlapped_read_356-ARBS
chr6,68386742,68387442,peakno_131-ARBS
chr6,70304094,70304794,peakno_135-ARBS
chr6,71108559,71109259,onlynormal_read_144-ARBS
chr6,71374410,71375110,peakno_136-ARBS
chr6,71525969,71526669,peakno_139-ARBS
chr6,72103322,72104022,peakno_883-ARBS
chr6,72172636,72173336,peakno_140-ARBS
chr6,73197690,73198390,peakno_146-ARBS
chr6,75463440,75464140,peakno_147-ARBS
chr6,75679369,75680069,peakno_1758-ARBS
chr6,75686472,75687172,peakno_152-ARBS
chr6,76456873,76457573,peakno_153-ARBS
chr6,76579960,76580660,peakno_1165-ARBS
chr6,77126377,77127077,peakno_1166-ARBS
chr6,79382984,79383684,peakno_1167-ARBS
chr6,80528790,80529490,peakno_1172-ARBS
chr6,82723102,82723802,peakno_1180-ARBS
chr6,83580099,83580799,peakno_1181-ARBS
chr6,89732258,89732958,overlapped_read_360-ARBS
chr6,89745239,89745939,onlynormal_read_148-ARBS
chr6,90216584,90217284,peakno_1436-ARBS
chr6,90650832,90651532,overlapped_read_361-ARBS
chr6,91078526,91079226,overlapped_read_362-ARBS
chr6,92216064,92216764,peakno_1461-ARBS
chr6,93390960,93391660,peakno_1476-ARBS
chr6,93515820,93516520,peakno_1477-ARBS
chr6,93686663,93687363,peakno_1478-ARBS
chr6,93875542,93876242,peakno_1479-ARBS
chr6,94051960,94052660,peakno_1484-ARBS
chr6,94649945,94650645,overlapped_read_381-ARBS
chr6,94754640,94755340,peakno_1494-ARBS
chr6,99318839,99319539,peakno_1499-ARBS
chr6,105749924,105750624,peakno_1902-ARBS
chr6,105774078,105774778,peakno_1903-ARBS
chr6,106126209,106126909,peakno_1904-ARBS
chr6,106517195,106517895,peakno_1917-ARBS
chr6,106545362,106546062,peakno_1918-ARBS
chr6,106694878,106695578,peakno_1919-ARBS
chr6,106879082,106879782,peakno_1920-ARBS
chr6,107568254,107568954,overlapped_read_384-ARBS
chr6,108910296,108910996,overlapped_read_385-ARBS
chr6,108913949,108914649,peakno_1955-ARBS
chr6,110125653,110126353,peakno_1965-ARBS
chr6,110849384,110850084,peakno_1880-ARBS
chr6,110975202,110975902,peakno_2141-ARBS
chr6,110986562,110987262,peakno_2142-ARBS
chr6,111084785,111085485,peakno_2143-ARBS
chr6,111251832,111252532,peakno_2144-ARBS
chr6,111273343,111274043,peakno_2145-ARBS
chr6,114007032,114007732,peakno_2153-ARBS
chr6,116380584,116381284,overlapped_read_387-ARBS
chr6,116432511,116433211,peakno_2158-ARBS
chr6,116565335,116566035,peakno_2162-ARBS
chr6,117243901,117244601,peakno_2164-ARBS
chr6,120877510,120878210,peakno_2167-ARBS
chr6,121305788,121306488,peakno_2168-ARBS
chr6,121631837,121632537,peakno_2169-ARBS
chr6,122295252,122295952,peakno_2267-ARBS
chr6,125064038,125064738,peakno_2269-ARBS
chr6,126039075,126039775,peakno_2270-ARBS
chr6,127784106,127784806,peakno_2275-ARBS
chr6,131029262,131029962,peakno_2305-ARBS
chr6,131455398,131456098,peakno_2306-ARBS
chr6,131579402,131580102,peakno_2307-ARBS
chr6,131869488,131870188,peakno_2323-ARBS
chr6,131973107,131973807,peakno_1961-ARBS
chr6,132341262,132341962,onlynormal_read_165-ARBS
chr6,132513871,132514571,onlynormal_read_166-ARBS
chr6,132607720,132608420,peakno_2327-ARBS
chr6,134341192,134341892,peakno_2522-ARBS
chr6,134487772,134488472,peakno_2523-ARBS
chr6,134942824,134943524,overlapped_read_672-ARBS
chr6,134951375,134952075,peakno_2525-ARBS
chr6,135331354,135332054,peakno_2528-ARBS
chr6,135648306,135649006,peakno_2544-ARBS
chr6,136257022,136257722,peakno_2545-ARBS
chr6,137003232,137003932,peakno_2560-ARBS
chr6,137368035,137368735,peakno_2580-ARBS
chr6,137494992,137495692,peakno_2581-ARBS
chr6,137692668,137693368,peakno_2585-ARBS
chr6,137969708,137970408,peakno_2599-ARBS
chr6,138125688,138126388,overlapped_read_673-ARBS
chr6,138194324,138195024,overlapped_read_674-ARBS
chr6,138552514,138553214,peakno_2612-ARBS
chr6,138580015,138580715,overlapped_read_675-ARBS
chr6,138658046,138658746,peakno_2613-ARBS
chr6,138665221,138665921,peakno_2614-ARBS
chr6,138708688,138709388,peakno_2615-ARBS
chr6,138813886,138814586,peakno_2626-ARBS
chr6,139806658,139807358,peakno_2812-ARBS
chr6,139857964,139858664,peakno_2813-ARBS
chr6,140323336,140324036,peakno_2814-ARBS
chr6,141052920,141053620,peakno_820-ARBS
chr6,141574218,141574918,peakno_2830-ARBS
chr6,141724818,141725518,peakno_2831-ARBS
chr6,142628949,142629649,peakno_2841-ARBS
chr6,142671308,142672008,peakno_2842-ARBS
chr6,143963440,143964140,onlynormal_read_277-ARBS
chr6,144076252,144076952,overlapped_read_680-ARBS
chr6,144600725,144601425,peakno_2857-ARBS
chr6,144618796,144619496,peakno_2861-ARBS
chr6,144732488,144733188,peakno_2862-ARBS
chr6,145214707,145215407,peakno_2879-ARBS
chr6,145510906,145511606,peakno_2880-ARBS
chr6,145525797,145526497,peakno_2881-ARBS
chr6,146207239,146207939,peakno_2891-ARBS
chr6,146289714,146290414,peakno_2892-ARBS
chr6,146490176,146490876,peakno_2893-ARBS
chr6,146507394,146508094,peakno_2894-ARBS
chr6,147347780,147348480,peakno_1757-ARBS
chr6,147500844,147501544,overlapped_read_683-ARBS
chr6,148455796,148456496,peakno_243-ARBS
chr6,148578841,148579541,peakno_244-ARBS
chr6,148579772,148580472,peakno_245-ARBS
chr6,148950672,148951372,peakno_247-ARBS
chr6,149708752,149709452,peakno_257-ARBS
chr6,150848078,150848778,onlynormal_read_279-ARBS
chr6,151293914,151294614,peakno_263-ARBS
chr6,151348218,151348918,peakno_264-ARBS
chr6,151553902,151554602,overlapped_read_684-ARBS
chr6,156758527,156759227,peakno_1580-ARBS
chr6,158017999,158018699,peakno_826-ARBS
chr6,158573401,158574101,peakno_1585-ARBS
chr6,159220218,159220918,peakno_1588-ARBS
chr6,159337474,159338174,onlynormal_read_298-ARBS
chr6,160137012,160137712,overlapped_read_706-ARBS
chr6,160506075,160506775,peakno_1591-ARBS
chr6,160562092,160562792,peakno_1592-ARBS
chr6,160593639,160594339,peakno_1594-ARBS
chr6,160796073,160796773,peakno_1595-ARBS
chr6,161375162,161375862,peakno_1596-ARBS
chr6,163915106,163915806,peakno_1605-ARBS
chr6,166060305,166061005,peakno_2040-ARBS
chr6,166491940,166492640,peakno_2041-ARBS
chr6,167288350,167289050,peakno_2042-ARBS
chr6,168151501,168152201,peakno_2049-ARBS
chr6,168366982,168367682,peakno_2052-ARBS
chr6,168815239,168815939,peakno_2055-ARBS
chr6,169234776,169235476,overlapped_read_9-ARBS
chr6,169258884,169259584,peakno_2062-ARBS
chr6,170430666,170431366,onlynormal_read_5-ARBS
chr6,170560018,170560718,onlynormal_read_6-ARBS
chr6,21829199,21829899,NegativeControl-AR_motif_11404
chr6,21420504,21421204,NegativeControl-AR_motif_11397
chr6,71532860,71533560,NegativeControl-AR_motif_11897
chr6,125534202,125534902,NegativeControl-AR_motif_12369
chr6,128333943,128334643,NegativeControl-AR_motif_12401
chr6,99864379,99865079,NegativeControl-AR_motif_12134
chr6,17815665,17816365,NegativeControl-AR_motif_11357
chr6,16277717,16278417,NegativeControl-AR_motif_11340
chr6,46526522,46527222,NegativeControl-AR_motif_11708
chr6,7164744,7165444,NegativeControl-AR_motif_11245
chr6,80136062,80136762,NegativeControl-AR_motif_11970
chr6,155084620,155085320,NegativeControl-AR_motif_12712
chr6,29968037,29968737,NegativeControl-AR_motif_11490
chr6,90037502,90038202,NegativeControl-AR_motif_12060
chr6,105147151,105147851,NegativeControl-AR_motif_12191
chr6,85607733,85608433,NegativeControl-AR_motif_12025
chr6,35267941,35268641,NegativeControl-AR_motif_11555
chr6,12065937,12066637,NegativeControl-AR_motif_11300
chr6,78478943,78479643,NegativeControl-AR_motif_11959
chr6,99770007,99770707,NegativeControl-AR_motif_12132
chr6,82432346,82433046,NegativeControl-AR_motif_12003
chr6,38940806,38941506,NegativeControl-AR_motif_11606
chr6,82194516,82195216,NegativeControl-AR_motif_12001
chr6,150238468,150239168,NegativeControl-AR_motif_12656
chr6,81427016,81427716,NegativeControl-AR_motif_11986
chr6,76929938,76930638,NegativeControl-AR_motif_11943
chr6,160138489,160139189,NegativeControl-AR_motif_12777
chr6,133887672,133888372,NegativeControl-AR_motif_12478
chr6,52637316,52638016,NegativeControl-AR_motif_11762
chr6,36190835,36191535,NegativeControl-AR_motif_11571
chr6,84495528,84496228,NegativeControl-AR_motif_12018
chr6,30622119,30622819,NegativeControl-AR_motif_11499
chr6,39059832,39060532,NegativeControl-AR_motif_11608
chr6,19049701,19050401,NegativeControl-AR_motif_11367
chr6,53221227,53221927,NegativeControl-AR_motif_11772
chr6,89240639,89241339,NegativeControl-AR_motif_12053
chr6,56831747,56832447,NegativeControl-AR_motif_11805
chr6,164586806,164587506,NegativeControl-AR_motif_12852
chr6,152864373,152865073,NegativeControl-AR_motif_12689
chr6,164067101,164067801,NegativeControl-AR_motif_12844
chr6,117547111,117547811,NegativeControl-AR_motif_12296
chr6,134082046,134082746,NegativeControl-AR_motif_12479
chr6,54930576,54931276,NegativeControl-AR_motif_11791
chr6,92945543,92946243,NegativeControl-AR_motif_12080
chr6,170053780,170054480,NegativeControl-AR_motif_12933
chr6,148891918,148892618,NegativeControl-AR_motif_12641
chr6,162800980,162801680,NegativeControl-AR_motif_12820
chr6,6844239,6844939,NegativeControl-AR_motif_11238
chr6,100449124,100449824,NegativeControl-AR_motif_12142
chr6,79752769,79753469,NegativeControl-AR_motif_11968
chr6,38521327,38522027,NegativeControl-AR_motif_11602
chr6,38803686,38804386,NegativeControl-AR_motif_11604
chr6,155939373,155940073,NegativeControl-AR_motif_12721
chr6,26380380,26381080,NegativeControl-AR_motif_11457
chr6,53241202,53241902,NegativeControl-AR_motif_11773
chr6,167791671,167792371,NegativeControl-AR_motif_12902
